Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ProAcc_Suite,Chrome 88.0.4324.182,,,2021-02-22 15:34:43,2021-02-22 15:35:14,31.296s,PASSED
,,,,,,,
Test Cases/Tc_ProAcc_Consultant/Tc_ProgressMonitorConsultant_Assessment,Chrome 88.0.4324.182,,,2021-02-22 15:34:45,2021-02-22 15:35:14,29.154s,PASSED
runWithCucumberRunner(testRunner.ProgressMonitorConsultant_Runner),Chrome 88.0.4324.182,,,2021-02-22 15:34:46,2021-02-22 15:35:14,28.572s,PASSED
