Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ProAcc_Suite,Chrome 88.0.4324.182,,,2021-02-22 15:25:14,2021-02-22 15:25:45,30.889s,PASSED
,,,,,,,
Test Cases/Tc_ProAcc_Consultant/Tc_ProgressMonitorConsultant_Assessment,Chrome 88.0.4324.182,,,2021-02-22 15:25:16,2021-02-22 15:25:45,28.946s,PASSED
runWithCucumberRunner(testRunner.ProgressMonitorConsultant_Runner),Chrome 88.0.4324.182,,,2021-02-22 15:25:17,2021-02-22 15:25:45,28.442s,PASSED
