Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ProAcc_Suite,Chrome 88.0.4324.182,,,2021-02-22 15:26:25,2021-02-22 15:26:55,30.663s,PASSED
,,,,,,,
Test Cases/Tc_ProAcc_Consultant/Tc_ProgressMonitorConsultant_Assessment,Chrome 88.0.4324.182,,,2021-02-22 15:26:26,2021-02-22 15:26:55,29.114s,PASSED
runWithCucumberRunner(testRunner.ProgressMonitorConsultant_Runner),Chrome 88.0.4324.182,,,2021-02-22 15:26:27,2021-02-22 15:26:55,28.507s,PASSED
